N_TRX 6
IGNORE -9999


DATATYPE MTT
FREQUENCY 25.10002
N_RECV 1117
19987.5 -12.5 975.0 i i i i i i i i
5.987500e+03 4.712500e+03 1.325000e+03 -1.163488e-03 4.099142e-02 7.571759e-02 3.180094e-02 -8.790706e-02 2.736110e-02 9.529986e-02 2.387186e-02
6.087500e+03 4.712500e+03 1.325000e+03 -5.512130e-03 4.099142e-02 1.543619e-02 3.180094e-02 -6.899926e-02 2.736110e-02 9.933283e-02 2.387186e-02
6.187500e+03 4.712500e+03 1.300000e+03 5.528869e-02 4.099142e-02 9.086335e-03 3.180094e-02 -1.262748e-01 2.736110e-02 1.336018e-01 2.387186e-02
6.287500e+03 4.712500e+03 1.300000e+03 1.169482e-01 4.099142e-02 -6.175841e-03 3.180094e-02 -2.006315e-01 2.736110e-02 2.185552e-01 2.387186e-02
6.387500e+03 4.712500e+03 1.300000e+03 -1.361473e-01 4.099142e-02 1.147345e-01 3.180094e-02 2.519609e-01 2.736110e-02 2.061075e-02 2.387186e-02
6.487500e+03 4.712500e+03 1.350000e+03 -1.453469e-01 4.099142e-02 3.926910e-02 3.180094e-02 1.645248e-01 2.736110e-02 7.286661e-02 2.387186e-02
6.587500e+03 4.712500e+03 1.350000e+03 -1.138041e-01 4.099142e-02 -2.001035e-02 3.180094e-02 1.840351e-01 2.736110e-02 1.064811e-01 2.387186e-02
6.687500e+03 4.712500e+03 1.375000e+03 -1.940366e-01 4.099142e-02 2.975933e-02 3.180094e-02 8.357000e-02 2.736110e-02 8.091240e-02 2.387186e-02
6.787500e+03 4.712500e+03 1.375000e+03 -9.368014e-02 4.099142e-02 -1.212784e-02 3.180094e-02 1.094901e-01 2.736110e-02 7.821462e-02 2.387186e-02
6.887500e+03 4.712500e+03 1.400000e+03 -8.634687e-02 4.099142e-02 1.764671e-02 3.180094e-02 7.679211e-02 2.736110e-02 9.821752e-02 2.387186e-02
6.987500e+03 4.712500e+03 1.425000e+03 -8.293196e-02 4.099142e-02 8.071812e-02 3.180094e-02 5.916606e-02 2.736110e-02 8.931341e-02 2.387186e-02
3.487500e+03 4.812500e+03 1.175000e+03 1.760149e-01 4.099142e-02 7.795769e-02 3.180094e-02 1.141230e-01 2.736110e-02 5.119703e-03 2.387186e-02
3.587500e+03 4.812500e+03 1.150000e+03 1.478429e-01 4.099142e-02 6.634643e-02 3.180094e-02 1.694710e-01 2.736110e-02 6.142868e-03 2.387186e-02
3.687500e+03 4.812500e+03 1.125000e+03 1.340493e-01 4.099142e-02 1.204751e-01 3.180094e-02 7.131202e-02 2.736110e-02 -4.036675e-03 2.387186e-02
3.787500e+03 4.812500e+03 1.125000e+03 1.318407e-01 4.099142e-02 9.504222e-02 3.180094e-02 2.303038e-02 2.736110e-02 -2.261394e-03 2.387186e-02
3.887500e+03 4.812500e+03 1.125000e+03 9.863051e-02 4.099142e-02 9.570215e-02 3.180094e-02 1.987664e-02 2.736110e-02 4.893178e-02 2.387186e-02
3.987500e+03 4.812500e+03 1.150000e+03 7.565222e-02 4.099142e-02 9.138308e-02 3.180094e-02 -4.326356e-02 2.736110e-02 5.352676e-02 2.387186e-02
4.087500e+03 4.812500e+03 1.175000e+03 3.761892e-02 4.099142e-02 7.507590e-02 3.180094e-02 -3.606422e-02 2.736110e-02 3.463387e-02 2.387186e-02
4.187500e+03 4.812500e+03 1.175000e+03 1.374575e-01 4.099142e-02 8.671356e-02 3.180094e-02 -1.122589e-02 2.736110e-02 -6.638450e-03 2.387186e-02
4.287500e+03 4.812500e+03 1.175000e+03 1.641605e-01 4.099142e-02 1.479848e-01 3.180094e-02 -1.069003e-01 2.736110e-02 8.976655e-05 2.387186e-02
4.387500e+03 4.812500e+03 1.200000e+03 6.842593e-02 4.099142e-02 9.486197e-02 3.180094e-02 -6.368955e-02 2.736110e-02 2.864026e-02 2.387186e-02
4.487500e+03 4.812500e+03 1.250000e+03 6.327849e-02 4.099142e-02 1.883406e-01 3.180094e-02 -1.312273e-01 2.736110e-02 -1.609740e-03 2.387186e-02
4.587500e+03 4.812500e+03 1.250000e+03 1.146976e-01 4.099142e-02 9.637763e-02 3.180094e-02 -1.394338e-01 2.736110e-02 -6.028114e-02 2.387186e-02
4.687500e+03 4.812500e+03 1.275000e+03 3.672287e-02 4.099142e-02 1.278355e-01 3.180094e-02 -1.177598e-01 2.736110e-02 1.224747e-02 2.387186e-02
4.787500e+03 4.812500e+03 1.275000e+03 1.328268e-01 4.099142e-02 6.796055e-02 3.180094e-02 -1.710233e-01 2.736110e-02 -3.028171e-02 2.387186e-02
4.887500e+03 4.812500e+03 1.275000e+03 1.128313e-01 4.099142e-02 7.149337e-02 3.180094e-02 -1.255836e-01 2.736110e-02 -1.945540e-02 2.387186e-02
4.987500e+03 4.812500e+03 1.275000e+03 4.657556e-02 4.099142e-02 1.088186e-01 3.180094e-02 -6.386685e-02 2.736110e-02 -3.720014e-02 2.387186e-02
5.087500e+03 4.812500e+03 1.275000e+03 9.014923e-02 4.099142e-02 8.125576e-02 3.180094e-02 -1.334871e-01 2.736110e-02 -2.861130e-02 2.387186e-02
5.187500e+03 4.812500e+03 1.275000e+03 1.804647e-02 4.099142e-02 1.530736e-01 3.180094e-02 -4.101851e-02 2.736110e-02 -1.646080e-04 2.387186e-02
5.287500e+03 4.812500e+03 1.275000e+03 6.018035e-02 4.099142e-02 3.621095e-02 3.180094e-02 -6.641359e-02 2.736110e-02 6.482117e-03 2.387186e-02
5.387500e+03 4.812500e+03 1.300000e+03 2.576606e-02 4.099142e-02 5.915396e-02 3.180094e-02 -5.575896e-02 2.736110e-02 5.132622e-02 2.387186e-02
5.487500e+03 4.812500e+03 1.350000e+03 -4.086882e-02 4.099142e-02 1.321261e-02 3.180094e-02 -4.318217e-02 2.736110e-02 7.667243e-02 2.387186e-02
5.587500e+03 4.812500e+03 1.375000e+03 8.584527e-02 4.099142e-02 1.965219e-02 3.180094e-02 -2.417438e-02 2.736110e-02 6.580727e-02 2.387186e-02
5.687500e+03 4.812500e+03 1.400000e+03 6.349568e-02 4.099142e-02 5.366688e-02 3.180094e-02 2.127193e-04 2.736110e-02 1.962269e-02 2.387186e-02
5.787500e+03 4.812500e+03 1.375000e+03 -1.492060e-02 4.099142e-02 1.352257e-01 3.180094e-02 4.625457e-03 2.736110e-02 7.664557e-03 2.387186e-02
5.887500e+03 4.812500e+03 1.350000e+03 2.079347e-02 4.099142e-02 4.113509e-02 3.180094e-02 -4.893914e-02 2.736110e-02 -2.482043e-02 2.387186e-02
5.987500e+03 4.812500e+03 1.350000e+03 6.093985e-02 4.099142e-02 2.843623e-02 3.180094e-02 -1.211211e-02 2.736110e-02 5.270838e-02 2.387186e-02
6.087500e+03 4.812500e+03 1.350000e+03 2.630258e-02 4.099142e-02 8.139408e-02 3.180094e-02 -5.559307e-02 2.736110e-02 5.406790e-02 2.387186e-02
6.187500e+03 4.812500e+03 1.325000e+03 4.677101e-02 4.099142e-02 7.123132e-02 3.180094e-02 -8.241845e-02 2.736110e-02 6.281560e-02 2.387186e-02
6.287500e+03 4.812500e+03 1.300000e+03 1.183215e-01 4.099142e-02 9.104589e-02 3.180094e-02 -1.164470e-01 2.736110e-02 1.288386e-01 2.387186e-02
6.387500e+03 4.812500e+03 1.300000e+03 1.708254e-01 4.099142e-02 9.377784e-02 3.180094e-02 -1.226256e-01 2.736110e-02 1.808101e-01 2.387186e-02
6.487500e+03 4.812500e+03 1.325000e+03 -1.447150e-01 4.099142e-02 7.360115e-02 3.180094e-02 1.817448e-01 2.736110e-02 1.422022e-02 2.387186e-02
6.587500e+03 4.812500e+03 1.350000e+03 -1.387327e-01 4.099142e-02 -1.292535e-02 3.180094e-02 1.321390e-01 2.736110e-02 7.175151e-02 2.387186e-02
6.687500e+03 4.812500e+03 1.375000e+03 -1.308394e-01 4.099142e-02 -9.654291e-03 3.180094e-02 8.937641e-02 2.736110e-02 1.217888e-01 2.387186e-02
6.787500e+03 4.812500e+03 1.400000e+03 -1.159213e-01 4.099142e-02 1.471027e-02 3.180094e-02 9.779662e-02 2.736110e-02 1.232684e-01 2.387186e-02
6.887500e+03 4.812500e+03 1.400000e+03 -1.345187e-01 4.099142e-02 2.634715e-02 3.180094e-02 1.008126e-01 2.736110e-02 7.139601e-02 2.387186e-02
6.987500e+03 4.812500e+03 1.425000e+03 -4.332352e-02 4.099142e-02 3.353117e-02 3.180094e-02 6.566737e-02 2.736110e-02 8.742499e-02 2.387186e-02
3.487500e+03 4.912500e+03 1.175000e+03 1.709663e-01 4.099142e-02 8.475489e-02 3.180094e-02 1.379206e-01 2.736110e-02 -3.707860e-03 2.387186e-02
3.587500e+03 4.912500e+03 1.125000e+03 2.116353e-02 4.099142e-02 4.913862e-02 3.180094e-02 1.587566e-01 2.736110e-02 -3.052095e-02 2.387186e-02
3.687500e+03 4.912500e+03 1.125000e+03 1.039295e-01 4.099142e-02 1.283217e-01 3.180094e-02 4.853593e-02 2.736110e-02 -4.484939e-04 2.387186e-02
3.787500e+03 4.912500e+03 1.125000e+03 9.846442e-02 4.099142e-02 1.743882e-01 3.180094e-02 4.606182e-02 2.736110e-02 3.271428e-02 2.387186e-02
3.887500e+03 4.912500e+03 1.125000e+03 2.613012e-02 4.099142e-02 1.926694e-01 3.180094e-02 1.269377e-02 2.736110e-02 9.021465e-03 2.387186e-02
3.987500e+03 4.912500e+03 1.150000e+03 1.165723e-01 4.099142e-02 1.012255e-01 3.180094e-02 -3.529909e-03 2.736110e-02 3.136024e-02 2.387186e-02
4.087500e+03 4.912500e+03 1.175000e+03 5.074871e-02 4.099142e-02 1.898936e-01 3.180094e-02 -6.007493e-02 2.736110e-02 4.246643e-02 2.387186e-02
4.187500e+03 4.912500e+03 1.175000e+03 1.279869e-01 4.099142e-02 1.855029e-01 3.180094e-02 -6.940763e-02 2.736110e-02 4.564486e-03 2.387186e-02
4.287500e+03 4.912500e+03 1.200000e+03 5.747337e-02 4.099142e-02 1.555635e-01 3.180094e-02 -8.330498e-02 2.736110e-02 -2.326493e-02 2.387186e-02
4.387500e+03 4.912500e+03 1.200000e+03 6.742771e-02 4.099142e-02 2.334717e-01 3.180094e-02 -8.067786e-02 2.736110e-02 -4.853681e-03 2.387186e-02
4.487500e+03 4.912500e+03 1.225000e+03 8.373429e-02 4.099142e-02 1.095914e-01 3.180094e-02 -1.919588e-01 2.736110e-02 -1.983776e-02 2.387186e-02
4.587500e+03 4.912500e+03 1.250000e+03 1.112169e-01 4.099142e-02 1.649986e-01 3.180094e-02 -6.456168e-02 2.736110e-02 -1.221730e-02 2.387186e-02
4.687500e+03 4.912500e+03 1.275000e+03 1.550741e-01 4.099142e-02 1.332535e-01 3.180094e-02 -1.374702e-01 2.736110e-02 -1.837837e-02 2.387186e-02
4.787500e+03 4.912500e+03 1.300000e+03 1.473388e-01 4.099142e-02 1.142072e-01 3.180094e-02 -1.039209e-01 2.736110e-02 -2.381446e-02 2.387186e-02
4.887500e+03 4.912500e+03 1.300000e+03 2.521735e-02 4.099142e-02 7.443805e-02 3.180094e-02 -1.334743e-01 2.736110e-02 1.737876e-02 2.387186e-02
4.987500e+03 4.912500e+03 1.275000e+03 3.194664e-02 4.099142e-02 1.009570e-01 3.180094e-02 -7.868979e-02 2.736110e-02 -3.606933e-02 2.387186e-02
5.087500e+03 4.912500e+03 1.275000e+03 4.665475e-02 4.099142e-02 6.236888e-02 3.180094e-02 -6.704719e-02 2.736110e-02 1.833022e-03 2.387186e-02
5.187500e+03 4.912500e+03 1.275000e+03 1.183857e-02 4.099142e-02 5.590272e-02 3.180094e-02 -2.775222e-02 2.736110e-02 1.155681e-02 2.387186e-02
5.287500e+03 4.912500e+03 1.275000e+03 1.035283e-01 4.099142e-02 6.449381e-02 3.180094e-02 -3.297482e-02 2.736110e-02 5.743125e-03 2.387186e-02
5.387500e+03 4.912500e+03 1.300000e+03 4.053774e-02 4.099142e-02 2.483014e-02 3.180094e-02 2.135089e-02 2.736110e-02 5.119850e-02 2.387186e-02
5.487500e+03 4.912500e+03 1.325000e+03 4.936816e-02 4.099142e-02 2.054282e-02 3.180094e-02 -5.467676e-03 2.736110e-02 6.166801e-03 2.387186e-02
5.587500e+03 4.912500e+03 1.350000e+03 7.227089e-02 4.099142e-02 4.317306e-02 3.180094e-02 -3.795221e-02 2.736110e-02 4.442129e-02 2.387186e-02
5.687500e+03 4.912500e+03 1.375000e+03 5.362564e-02 4.099142e-02 1.191005e-01 3.180094e-02 -5.220011e-02 2.736110e-02 5.800277e-02 2.387186e-02
5.787500e+03 4.912500e+03 1.400000e+03 8.879339e-02 4.099142e-02 6.331659e-02 3.180094e-02 -4.627767e-02 2.736110e-02 6.620649e-02 2.387186e-02
5.887500e+03 4.912500e+03 1.375000e+03 5.430721e-02 4.099142e-02 1.149331e-01 3.180094e-02 -3.084631e-02 2.736110e-02 2.335858e-02 2.387186e-02
5.987500e+03 4.912500e+03 1.375000e+03 1.182398e-01 4.099142e-02 1.510157e-01 3.180094e-02 -7.634902e-02 2.736110e-02 4.899781e-02 2.387186e-02
6.087500e+03 4.912500e+03 1.350000e+03 5.245951e-02 4.099142e-02 1.257990e-01 3.180094e-02 -7.243279e-02 2.736110e-02 3.546554e-02 2.387186e-02
6.187500e+03 4.912500e+03 1.350000e+03 5.991361e-02 4.099142e-02 7.607798e-02 3.180094e-02 -3.381635e-02 2.736110e-02 3.779095e-02 2.387186e-02
6.287500e+03 4.912500e+03 1.325000e+03 8.115212e-02 4.099142e-02 1.141096e-01 3.180094e-02 -7.828380e-02 2.736110e-02 4.497079e-02 2.387186e-02
6.387500e+03 4.912500e+03 1.300000e+03 2.920217e-01 4.099142e-02 8.824738e-02 3.180094e-02 -2.055758e-01 2.736110e-02 1.679673e-01 2.387186e-02
6.487500e+03 4.912500e+03 1.325000e+03 -1.399253e-01 4.099142e-02 1.242901e-01 3.180094e-02 1.850403e-01 2.736110e-02 -3.297470e-02 2.387186e-02
6.587500e+03 4.912500e+03 1.325000e+03 -2.547945e-01 4.099142e-02 6.884051e-02 3.180094e-02 1.534019e-01 2.736110e-02 5.855493e-02 2.387186e-02
6.687500e+03 4.912500e+03 1.350000e+03 -1.410269e-01 4.099142e-02 4.225533e-02 3.180094e-02 1.789336e-01 2.736110e-02 3.893267e-02 2.387186e-02
6.787500e+03 4.912500e+03 1.400000e+03 -1.304916e-01 4.099142e-02 1.372088e-03 3.180094e-02 6.953620e-02 2.736110e-02 2.285017e-02 2.387186e-02
6.887500e+03 4.912500e+03 1.425000e+03 -7.038527e-02 4.099142e-02 -5.476315e-02 3.180094e-02 4.452283e-02 2.736110e-02 7.444765e-02 2.387186e-02
6.987500e+03 4.912500e+03 1.450000e+03 -2.426568e-02 4.099142e-02 -2.527648e-02 3.180094e-02 4.684823e-02 2.736110e-02 6.854393e-02 2.387186e-02
3.487500e+03 5.012500e+03 1.150000e+03 9.213216e-02 4.099142e-02 6.352515e-02 3.180094e-02 1.896011e-01 2.736110e-02 -1.369845e-02 2.387186e-02
3.587500e+03 5.012500e+03 1.125000e+03 1.509100e-01 4.099142e-02 1.075652e-01 3.180094e-02 1.363964e-01 2.736110e-02 1.119635e-02 2.387186e-02
3.687500e+03 5.012500e+03 1.125000e+03 9.256963e-02 4.099142e-02 1.011406e-01 3.180094e-02 7.695277e-02 2.736110e-02 6.660107e-02 2.387186e-02
3.787500e+03 5.012500e+03 1.125000e+03 4.840359e-02 4.099142e-02 1.098892e-01 3.180094e-02 3.033104e-02 2.736110e-02 4.879474e-02 2.387186e-02
3.887500e+03 5.012500e+03 1.150000e+03 1.151987e-01 4.099142e-02 1.573817e-01 3.180094e-02 -8.953018e-03 2.736110e-02 2.182262e-02 2.387186e-02
3.987500e+03 5.012500e+03 1.175000e+03 -1.370928e-02 4.099142e-02 1.229157e-01 3.180094e-02 2.420206e-02 2.736110e-02 5.092635e-02 2.387186e-02
4.087500e+03 5.012500e+03 1.175000e+03 6.090342e-02 4.099142e-02 1.992594e-01 3.180094e-02 -3.079513e-02 2.736110e-02 1.497571e-03 2.387186e-02
4.187500e+03 5.012500e+03 1.200000e+03 2.796631e-02 4.099142e-02 1.698897e-01 3.180094e-02 -3.100621e-02 2.736110e-02 3.487913e-02 2.387186e-02
4.287500e+03 5.012500e+03 1.200000e+03 3.487073e-02 4.099142e-02 1.545079e-01 3.180094e-02 -9.200197e-02 2.736110e-02 4.497790e-02 2.387186e-02
4.387500e+03 5.012500e+03 1.225000e+03 7.151725e-02 4.099142e-02 1.784026e-01 3.180094e-02 -1.191893e-01 2.736110e-02 1.753883e-02 2.387186e-02
4.487500e+03 5.012500e+03 1.225000e+03 4.377762e-02 4.099142e-02 1.685222e-01 3.180094e-02 -1.669514e-01 2.736110e-02 -6.172590e-02 2.387186e-02
4.587500e+03 5.012500e+03 1.250000e+03 2.067901e-03 4.099142e-02 1.439025e-01 3.180094e-02 -1.094838e-01 2.736110e-02 2.662227e-02 2.387186e-02
4.687500e+03 5.012500e+03 1.275000e+03 6.684956e-02 4.099142e-02 1.555769e-01 3.180094e-02 -1.339946e-01 2.736110e-02 6.114760e-03 2.387186e-02
4.787500e+03 5.012500e+03 1.300000e+03 1.805336e-01 4.099142e-02 1.587060e-01 3.180094e-02 -1.399273e-01 2.736110e-02 9.506317e-03 2.387186e-02
4.887500e+03 5.012500e+03 1.300000e+03 9.265115e-02 4.099142e-02 2.013712e-01 3.180094e-02 -1.407627e-01 2.736110e-02 -1.251058e-03 2.387186e-02
4.987500e+03 5.012500e+03 1.300000e+03 6.778717e-02 4.099142e-02 1.426392e-01 3.180094e-02 -1.214414e-01 2.736110e-02 2.439505e-02 2.387186e-02
5.087500e+03 5.012500e+03 1.275000e+03 1.126107e-01 4.099142e-02 1.378673e-01 3.180094e-02 -4.939429e-02 2.736110e-02 -1.451885e-02 2.387186e-02
5.187500e+03 5.012500e+03 1.275000e+03 5.711763e-02 4.099142e-02 9.630986e-02 3.180094e-02 -4.046274e-02 2.736110e-02 3.452585e-02 2.387186e-02
5.287500e+03 5.012500e+03 1.275000e+03 5.415269e-02 4.099142e-02 9.921989e-02 3.180094e-02 -2.653710e-02 2.736110e-02 1.662174e-02 2.387186e-02
5.387500e+03 5.012500e+03 1.300000e+03 1.447954e-01 4.099142e-02 8.987433e-02 3.180094e-02 -7.431975e-02 2.736110e-02 9.977428e-02 2.387186e-02
5.487500e+03 5.012500e+03 1.300000e+03 4.350726e-02 4.099142e-02 1.334346e-01 3.180094e-02 -6.080708e-03 2.736110e-02 2.308734e-02 2.387186e-02
5.587500e+03 5.012500e+03 1.325000e+03 1.006092e-01 4.099142e-02 7.942222e-02 3.180094e-02 -7.861632e-02 2.736110e-02 -1.358661e-02 2.387186e-02
5.687500e+03 5.012500e+03 1.325000e+03 1.306681e-01 4.099142e-02 1.171906e-01 3.180094e-02 -1.665528e-02 2.736110e-02 5.709739e-02 2.387186e-02
5.787500e+03 5.012500e+03 1.375000e+03 1.911239e-01 4.099142e-02 1.103565e-01 3.180094e-02 -7.878860e-02 2.736110e-02 7.100259e-02 2.387186e-02
5.887500e+03 5.012500e+03 1.400000e+03 1.467240e-01 4.099142e-02 9.514745e-02 3.180094e-02 -4.680341e-02 2.736110e-02 -2.058736e-02 2.387186e-02
5.987500e+03 5.012500e+03 1.400000e+03 7.717509e-02 4.099142e-02 1.727500e-01 3.180094e-02 -8.218759e-02 2.736110e-02 6.903005e-03 2.387186e-02
6.087500e+03 5.012500e+03 1.375000e+03 1.527603e-01 4.099142e-02 1.426344e-01 3.180094e-02 -2.907693e-02 2.736110e-02 1.304946e-02 2.387186e-02
6.187500e+03 5.012500e+03 1.375000e+03 1.208473e-01 4.099142e-02 1.511072e-01 3.180094e-02 -5.472887e-02 2.736110e-02 5.564914e-02 2.387186e-02
6.287500e+03 5.012500e+03 1.350000e+03 1.576332e-01 4.099142e-02 1.850492e-01 3.180094e-02 -5.738474e-02 2.736110e-02 3.042173e-02 2.387186e-02
6.387500e+03 5.012500e+03 1.325000e+03 2.652958e-01 4.099142e-02 1.382568e-01 3.180094e-02 -1.531383e-01 2.736110e-02 1.213040e-01 2.387186e-02
6.487500e+03 5.012500e+03 1.300000e+03 -1.150784e-01 4.099142e-02 2.033453e-01 3.180094e-02 2.029645e-01 2.736110e-02 -1.622558e-02 2.387186e-02
6.587500e+03 5.012500e+03 1.325000e+03 -1.903254e-01 4.099142e-02 8.060116e-02 3.180094e-02 1.804365e-01 2.736110e-02 -2.615167e-02 2.387186e-02
6.687500e+03 5.012500e+03 1.350000e+03 -9.178026e-02 4.099142e-02 7.974933e-02 3.180094e-02 1.350358e-01 2.736110e-02 1.962594e-02 2.387186e-02
6.787500e+03 5.012500e+03 1.375000e+03 -1.284103e-01 4.099142e-02 -4.534153e-02 3.180094e-02 9.098391e-02 2.736110e-02 5.289092e-02 2.387186e-02
6.887500e+03 5.012500e+03 1.375000e+03 3.002711e-02 4.099142e-02 -2.980044e-02 3.180094e-02 1.056741e-01 2.736110e-02 7.397144e-02 2.387186e-02
6.987500e+03 5.012500e+03 1.400000e+03 -5.862516e-02 4.099142e-02 -5.870314e-02 3.180094e-02 1.364468e-02 2.736110e-02 1.082665e-01 2.387186e-02
3.487500e+03 5.112500e+03 1.150000e+03 1.347912e-01 4.099142e-02 4.731960e-02 3.180094e-02 1.183726e-01 2.736110e-02 -2.502857e-03 2.387186e-02
3.587500e+03 5.112500e+03 1.125000e+03 1.111782e-01 4.099142e-02 8.862351e-02 3.180094e-02 1.156306e-01 2.736110e-02 5.766192e-02 2.387186e-02
3.687500e+03 5.112500e+03 1.125000e+03 8.473714e-02 4.099142e-02 1.190572e-01 3.180094e-02 1.205721e-01 2.736110e-02 4.156215e-02 2.387186e-02
3.787500e+03 5.112500e+03 1.150000e+03 1.237719e-01 4.099142e-02 1.475936e-01 3.180094e-02 -3.194739e-02 2.736110e-02 3.591634e-02 2.387186e-02
3.887500e+03 5.112500e+03 1.150000e+03 9.811865e-02 4.099142e-02 1.195536e-01 3.180094e-02 -2.847322e-02 2.736110e-02 2.693558e-02 2.387186e-02
3.987500e+03 5.112500e+03 1.175000e+03 1.050339e-01 4.099142e-02 1.647984e-01 3.180094e-02 -3.195116e-02 2.736110e-02 4.929854e-02 2.387186e-02
4.087500e+03 5.112500e+03 1.200000e+03 9.356610e-02 4.099142e-02 1.370130e-01 3.180094e-02 -4.053311e-02 2.736110e-02 3.628083e-02 2.387186e-02
4.187500e+03 5.112500e+03 1.200000e+03 3.192989e-02 4.099142e-02 1.195658e-01 3.180094e-02 -1.831496e-02 2.736110e-02 -2.753934e-04 2.387186e-02
4.287500e+03 5.112500e+03 1.200000e+03 8.495458e-02 4.099142e-02 1.797820e-01 3.180094e-02 -2.133433e-02 2.736110e-02 2.318841e-02 2.387186e-02
4.387500e+03 5.112500e+03 1.200000e+03 9.985251e-02 4.099142e-02 1.732651e-01 3.180094e-02 -1.147633e-01 2.736110e-02 3.447952e-02 2.387186e-02
4.487500e+03 5.112500e+03 1.225000e+03 6.924451e-03 4.099142e-02 1.879596e-01 3.180094e-02 -1.319013e-01 2.736110e-02 2.383621e-02 2.387186e-02
4.587500e+03 5.112500e+03 1.275000e+03 3.878019e-02 4.099142e-02 2.209235e-01 3.180094e-02 -1.020277e-01 2.736110e-02 -2.097492e-02 2.387186e-02
4.687500e+03 5.112500e+03 1.300000e+03 1.057357e-01 4.099142e-02 1.761883e-01 3.180094e-02 -1.398096e-01 2.736110e-02 8.785526e-03 2.387186e-02
4.787500e+03 5.112500e+03 1.300000e+03 5.136437e-02 4.099142e-02 8.915733e-02 3.180094e-02 -9.759175e-02 2.736110e-02 2.083366e-02 2.387186e-02
4.887500e+03 5.112500e+03 1.325000e+03 6.962231e-02 4.099142e-02 1.286145e-01 3.180094e-02 -6.403744e-02 2.736110e-02 -1.018615e-02 2.387186e-02
4.987500e+03 5.112500e+03 1.325000e+03 1.266052e-01 4.099142e-02 1.992786e-01 3.180094e-02 -1.201816e-01 2.736110e-02 2.604577e-02 2.387186e-02
5.087500e+03 5.112500e+03 1.300000e+03 1.805927e-01 4.099142e-02 2.077967e-01 3.180094e-02 -2.825265e-02 2.736110e-02 8.111592e-03 2.387186e-02
5.187500e+03 5.112500e+03 1.275000e+03 1.296480e-01 4.099142e-02 2.197117e-01 3.180094e-02 -5.119593e-02 2.736110e-02 -1.802779e-02 2.387186e-02
5.287500e+03 5.112500e+03 1.275000e+03 1.952848e-01 4.099142e-02 1.590747e-01 3.180094e-02 -2.227557e-02 2.736110e-02 -2.923073e-03 2.387186e-02
5.387500e+03 5.112500e+03 1.275000e+03 1.983581e-01 4.099142e-02 1.751073e-01 3.180094e-02 -3.003208e-02 2.736110e-02 -1.270855e-02 2.387186e-02
5.487500e+03 5.112500e+03 1.300000e+03 1.727548e-01 4.099142e-02 1.939401e-01 3.180094e-02 -2.545933e-02 2.736110e-02 -2.255594e-02 2.387186e-02
5.587500e+03 5.112500e+03 1.300000e+03 1.489828e-01 4.099142e-02 1.638486e-01 3.180094e-02 -7.049872e-02 2.736110e-02 1.464121e-02 2.387186e-02
5.687500e+03 5.112500e+03 1.325000e+03 2.044770e-01 4.099142e-02 1.735418e-01 3.180094e-02 -1.522257e-02 2.736110e-02 6.317476e-02 2.387186e-02
5.787500e+03 5.112500e+03 1.350000e+03 2.155263e-01 4.099142e-02 1.402003e-01 3.180094e-02 -9.353173e-02 2.736110e-02 1.672556e-02 2.387186e-02
5.887500e+03 5.112500e+03 1.375000e+03 1.995042e-01 4.099142e-02 1.097963e-01 3.180094e-02 -2.558532e-02 2.736110e-02 4.726623e-02 2.387186e-02
5.987500e+03 5.112500e+03 1.425000e+03 1.935293e-01 4.099142e-02 1.446804e-01 3.180094e-02 -4.868821e-02 2.736110e-02 4.054390e-02 2.387186e-02
6.087500e+03 5.112500e+03 1.400000e+03 1.157868e-01 4.099142e-02 1.865424e-01 3.180094e-02 -2.575826e-02 2.736110e-02 2.173943e-02 2.387186e-02
6.187500e+03 5.112500e+03 1.375000e+03 2.150119e-01 4.099142e-02 1.971854e-01 3.180094e-02 -4.638306e-02 2.736110e-02 -7.126647e-03 2.387186e-02
6.287500e+03 5.112500e+03 1.350000e+03 2.570492e-01 4.099142e-02 1.684282e-01 3.180094e-02 -9.328629e-02 2.736110e-02 2.754170e-02 2.387186e-02
6.387500e+03 5.112500e+03 1.325000e+03 2.804952e-01 4.099142e-02 1.216283e-01 3.180094e-02 -1.503603e-01 2.736110e-02 8.180074e-02 2.387186e-02
6.487500e+03 5.112500e+03 1.300000e+03 3.716283e-01 4.099142e-02 9.850110e-02 3.180094e-02 -2.867753e-01 2.736110e-02 1.855532e-01 2.387186e-02
6.587500e+03 5.112500e+03 1.325000e+03 -1.840365e-01 4.099142e-02 1.421715e-01 3.180094e-02 1.534578e-01 2.736110e-02 -2.445197e-02 2.387186e-02
6.687500e+03 5.112500e+03 1.350000e+03 -1.084346e-01 4.099142e-02 1.307440e-01 3.180094e-02 1.568685e-01 2.736110e-02 -8.709542e-03 2.387186e-02
6.787500e+03 5.112500e+03 1.350000e+03 -1.309465e-01 4.099142e-02 1.146910e-02 3.180094e-02 1.490561e-01 2.736110e-02 5.266749e-02 2.387186e-02
6.887500e+03 5.112500e+03 1.350000e+03 1.115393e-02 4.099142e-02 -3.423303e-02 3.180094e-02 1.110887e-01 2.736110e-02 8.372935e-02 2.387186e-02
6.987500e+03 5.112500e+03 1.375000e+03 -2.654911e-02 4.099142e-02 -4.148319e-02 3.180094e-02 5.691791e-02 2.736110e-02 6.954389e-02 2.387186e-02
3.487500e+03 5.212500e+03 1.125000e+03 7.161349e-02 4.099142e-02 3.333908e-02 3.180094e-02 1.033041e-01 2.736110e-02 2.630996e-02 2.387186e-02
