#   SiteID         X(m)           Y(m)           Z(m)        Freq(Hz)       Re(Tzx)        Im(Tzx)        Re(Tzy)        Im(Tzy)
Line33-094    2.312500E+03    3.212500E+03    1.010500E+02    5.009995E+01    6.173968E-03   -1.173145E-02   -5.333452E-02   -2.824670E-02
Line33-094    2.312500E+03    3.212500E+03    1.010500E+02    2.510002E+01   -1.005496E-02   -2.139497E-02   -4.731949E-02   -2.573067E-02
Line33-095    2.337500E+03    3.212500E+03    1.010500E+02    7.943001E+02   -3.329745E-03    1.215810E-02   -7.634931E-02   -1.501661E-02
Line33-095    2.337500E+03    3.212500E+03    1.010500E+02    3.981003E+02   -5.937629E-03    6.137696E-03   -6.750236E-02   -1.634007E-02
Line33-095    2.337500E+03    3.212500E+03    1.010500E+02    1.995001E+02   -1.058911E-02   -1.822658E-03   -6.018664E-02   -1.603225E-02
Line33-095    2.337500E+03    3.212500E+03    1.010500E+02    1.000000E+02   -4.734173E-03   -1.513368E-02   -5.473716E-02   -1.755466E-02
Line33-095    2.337500E+03    3.212500E+03    1.010500E+02    5.009995E+01    4.669264E-03   -1.430824E-02   -4.617392E-02   -2.082862E-02
Line33-095    2.337500E+03    3.212500E+03    1.010500E+02    2.510002E+01   -1.076816E-02   -2.277223E-02   -4.278118E-02   -2.035748E-02
Line33-096    2.362500E+03    3.212500E+03    1.010500E+02    7.943001E+02   -4.590089E-03    5.157540E-03   -5.827668E-02   -4.913366E-04
Line33-096    2.362500E+03    3.212500E+03    1.010500E+02    3.981003E+02   -6.206921E-03    2.609647E-03   -5.548713E-02   -5.037963E-03
Line33-096    2.362500E+03    3.212500E+03    1.010500E+02    1.995001E+02   -1.067838E-02   -3.598223E-03   -5.222711E-02   -7.911464E-03
Line33-096    2.362500E+03    3.212500E+03    1.010500E+02    1.000000E+02   -4.771844E-03   -1.616462E-02   -4.916020E-02   -1.188799E-02
Line33-096    2.362500E+03    3.212500E+03    1.010500E+02    5.009995E+01    4.900353E-03   -1.499684E-02   -4.224089E-02   -1.657316E-02
Line33-096    2.362500E+03    3.212500E+03    1.010500E+02    2.510002E+01   -1.027219E-02   -2.289032E-02   -4.054140E-02   -1.722439E-02
Line33-097    2.387500E+03    3.212500E+03    1.010500E+02    7.943001E+02   -2.930144E-03    2.563540E-03   -4.600985E-02    7.145368E-03
Line33-097    2.387500E+03    3.212500E+03    1.010500E+02    3.981003E+02   -4.465221E-03    1.810264E-03   -4.737872E-02    1.682798E-03
Line33-097    2.387500E+03    3.212500E+03    1.010500E+02    1.995001E+02   -9.336944E-03   -3.633321E-03   -4.697221E-02   -2.820708E-03
Line33-097    2.387500E+03    3.212500E+03    1.010500E+02    1.000000E+02   -3.746375E-03   -1.605355E-02   -4.556258E-02   -8.233089E-03
Line33-097    2.387500E+03    3.212500E+03    1.010500E+02    5.009995E+01    5.917173E-03   -1.488165E-02   -3.978271E-02   -1.373158E-02
Line33-097    2.387500E+03    3.212500E+03    1.010500E+02    2.510002E+01   -9.233582E-03   -2.244658E-02   -3.934975E-02   -1.511033E-02
Line33-098    2.412500E+03    3.212500E+03    1.010500E+02    7.943001E+02    1.756801E-04    1.723349E-03   -3.770681E-02    1.115888E-02
Line33-098    2.412500E+03    3.212500E+03    1.010500E+02    3.981003E+02   -1.736477E-03    2.149415E-03   -4.187173E-02    5.785227E-03
Line33-098    2.412500E+03    3.212500E+03    1.010500E+02    1.995001E+02   -7.296124E-03   -2.911874E-03   -4.347504E-02    4.637143E-04
Line33-098    2.412500E+03    3.212500E+03    1.010500E+02    1.000000E+02   -2.204493E-03   -1.542960E-02   -4.323190E-02   -5.803839E-03
Line33-098    2.412500E+03    3.212500E+03    1.010500E+02    5.009995E+01    7.318949E-03   -1.438978E-02   -3.826243E-02   -1.176531E-02
Line33-098    2.412500E+03    3.212500E+03    1.010500E+02    2.510002E+01   -7.937071E-03   -2.171597E-02   -3.882141E-02   -1.363966E-02
Line33-099    2.437500E+03    3.212500E+03    1.010500E+02    7.943001E+02    4.126440E-03    1.709968E-03   -3.241087E-02    1.310785E-02
Line33-099    2.437500E+03    3.212500E+03    1.010500E+02    3.981003E+02    1.558509E-03    3.054149E-03   -3.833338E-02    8.202864E-03
Line33-099    2.437500E+03    3.212500E+03    1.010500E+02    1.995001E+02   -4.855372E-03   -1.799452E-03   -4.128289E-02    2.519126E-03
Line33-099    2.437500E+03    3.212500E+03    1.010500E+02    1.000000E+02   -3.683752E-04   -1.453327E-02   -4.182663E-02   -4.230174E-03
Line33-099    2.437500E+03    3.212500E+03    1.010500E+02    5.009995E+01    8.944999E-03   -1.368806E-02   -3.742175E-02   -1.042068E-02
Line33-099    2.437500E+03    3.212500E+03    1.010500E+02    2.510002E+01   -6.495581E-03   -2.080734E-02   -3.877023E-02   -1.263582E-02
Line33-100    2.462500E+03    3.212500E+03    1.010500E+02    7.943001E+02    8.744683E-03    2.289566E-03   -2.948864E-02    1.385073E-02
Line33-100    2.462500E+03    3.212500E+03    1.010500E+02    3.981003E+02    5.278190E-03    4.371856E-03   -3.637407E-02    9.466163E-03
Line33-100    2.462500E+03    3.212500E+03    1.010500E+02    1.995001E+02   -2.118560E-03   -4.017166E-04   -4.012569E-02    3.676063E-03
Line33-100    2.462500E+03    3.212500E+03    1.010500E+02    1.000000E+02    1.685525E-03   -1.343953E-02   -4.114500E-02   -3.299663E-03
Line33-100    2.462500E+03    3.212500E+03    1.010500E+02    5.009995E+01    1.074196E-02   -1.283139E-02   -3.710837E-02   -9.552173E-03
Line33-100    2.462500E+03    3.212500E+03    1.010500E+02    2.510002E+01   -4.945118E-03   -1.975720E-02   -3.908554E-02   -1.199849E-02
Line33-101    2.487500E+03    3.212500E+03    1.010500E+02    7.943001E+02    1.403315E-02    3.506915E-03   -2.849070E-02    1.386744E-02
Line33-101    2.487500E+03    3.212500E+03    1.010500E+02    3.981003E+02    9.398377E-03    6.119572E-03   -3.573017E-02    9.892391E-03
Line33-101    2.487500E+03    3.212500E+03    1.010500E+02    1.995001E+02    8.922869E-04    1.281323E-03   -3.982794E-02    4.137296E-03
Line33-101    2.487500E+03    3.212500E+03    1.010500E+02    1.000000E+02    3.941694E-03   -1.215537E-02   -4.105873E-02   -2.880996E-03
Line33-101    2.487500E+03    3.212500E+03    1.010500E+02    5.009995E+01    1.270099E-02   -1.182783E-02   -3.722603E-02   -9.069867E-03
Line33-101    2.487500E+03    3.212500E+03    1.010500E+02    2.510002E+01   -3.290181E-03   -1.857213E-02   -3.969699E-02   -1.166673E-02
Line33-102    2.512500E+03    3.212500E+03    1.010500E+02    7.943001E+02    2.002823E-02    5.492448E-03   -2.910927E-02    1.339568E-02
Line33-102    2.512500E+03    3.212500E+03    1.010500E+02    3.981003E+02    1.392090E-02    8.361074E-03   -3.622513E-02    9.660422E-03
Line33-102    2.512500E+03    3.212500E+03    1.010500E+02    1.995001E+02    4.175320E-03    3.277684E-03   -4.027715E-02    4.022878E-03
Line33-102    2.512500E+03    3.212500E+03    1.010500E+02    1.000000E+02    6.400282E-03   -1.066947E-02   -4.148804E-02   -2.895293E-03
Line33-102    2.512500E+03    3.212500E+03    1.010500E+02    5.009995E+01    1.482443E-02   -1.067284E-02   -3.771555E-02   -8.920206E-03
Line33-102    2.512500E+03    3.212500E+03    1.010500E+02    2.510002E+01   -1.527928E-03   -1.725063E-02   -4.056105E-02   -1.160470E-02
Line33-103    2.537500E+03    3.212500E+03    1.010500E+02    7.943001E+02    2.671709E-02    8.366644E-03   -3.118196E-02    1.248242E-02
Line33-103    2.537500E+03    3.212500E+03    1.010500E+02    3.981003E+02    1.882396E-02    1.114411E-02   -3.776898E-02    8.832135E-03
Line33-103    2.537500E+03    3.212500E+03    1.010500E+02    1.995001E+02    7.716085E-03    5.603358E-03   -4.142111E-02    3.380890E-03
Line33-103    2.537500E+03    3.212500E+03    1.010500E+02    1.000000E+02    9.053521E-03   -8.978036E-03   -4.239891E-02   -3.310055E-03
Line33-103    2.537500E+03    3.212500E+03    1.010500E+02    5.009995E+01    1.710815E-02   -9.366279E-03   -3.855275E-02   -9.081941E-03
Line33-103    2.537500E+03    3.212500E+03    1.010500E+02    2.510002E+01    3.391149E-04   -1.579396E-02   -4.165924E-02   -1.179968E-02
Line33-104    2.562500E+03    3.212500E+03    1.010500E+02    7.943001E+02    3.408775E-02    1.230685E-02   -3.469166E-02    1.100958E-02
Line33-104    2.562500E+03    3.212500E+03    1.010500E+02    3.981003E+02    2.409513E-02    1.454214E-02   -4.036001E-02    7.362603E-03
Line33-104    2.562500E+03    3.212500E+03    1.010500E+02    1.995001E+02    1.151052E-02    8.289288E-03   -4.326840E-02    2.190881E-03
Line33-104    2.562500E+03    3.212500E+03    1.010500E+02    1.000000E+02    1.190273E-02   -7.067236E-03   -4.380245E-02   -4.137808E-03
Line33-104    2.562500E+03    3.212500E+03    1.010500E+02    5.009995E+01    1.955503E-02   -7.900305E-03   -3.974753E-02   -9.565447E-03
Line33-104    2.562500E+03    3.212500E+03    1.010500E+02    2.510002E+01    2.312402E-03   -1.419862E-02   -4.299726E-02   -1.226119E-02
Line33-105    2.587500E+03    3.212500E+03    1.010500E+02    7.943001E+02    4.247581E-02    1.801188E-02   -3.960412E-02    8.834388E-03
Line33-105    2.587500E+03    3.212500E+03    1.010500E+02    3.981003E+02    2.995720E-02    1.894738E-02   -4.397849E-02    5.199942E-03
Line33-105    2.587500E+03    3.212500E+03    1.010500E+02    1.995001E+02    1.572150E-02    1.156799E-02   -4.581516E-02    4.336873E-04
Line33-105    2.587500E+03    3.212500E+03    1.010500E+02    1.000000E+02    1.507448E-02   -4.793258E-03   -4.570143E-02   -5.388769E-03
Line33-105    2.587500E+03    3.212500E+03    1.010500E+02    5.009995E+01    2.226154E-02   -6.177861E-03   -4.130278E-02   -1.037885E-02
Line33-105    2.587500E+03    3.212500E+03    1.010500E+02    2.510002E+01    4.462142E-03   -1.240189E-02   -4.457580E-02   -1.299739E-02
Line33-106    2.612500E+03    3.212500E+03    1.010500E+02    7.943001E+02    5.292179E-02    2.717269E-02   -4.543226E-02    6.160742E-03
Line33-106    2.612500E+03    3.212500E+03    1.010500E+02    3.981003E+02    3.711047E-02    2.536877E-02   -4.828962E-02    2.558389E-03
Line33-106    2.612500E+03    3.212500E+03    1.010500E+02    1.995001E+02    2.085252E-02    1.606522E-02   -4.883948E-02   -1.715283E-03
Line33-106    2.612500E+03    3.212500E+03    1.010500E+02    1.000000E+02    1.895199E-02   -1.757407E-03   -4.793984E-02   -6.937890E-03
Line33-106    2.612500E+03    3.212500E+03    1.010500E+02    5.009995E+01    2.551922E-02   -3.926193E-03   -4.310242E-02   -1.143220E-02
Line33-106    2.612500E+03    3.212500E+03    1.010500E+02    2.510002E+01    7.003034E-03   -1.022461E-02   -4.631028E-02   -1.394750E-02
Line33-107    2.637500E+03    3.212500E+03    1.010500E+02    7.943001E+02    6.744485E-02    4.279209E-02   -5.006012E-02    4.573980E-03
Line33-107    2.637500E+03    3.212500E+03    1.010500E+02    3.981003E+02    4.694971E-02    3.564254E-02   -5.181228E-02    6.754851E-04
Line33-107    2.637500E+03    3.212500E+03    1.010500E+02    1.995001E+02    2.791489E-02    2.294076E-02   -5.131494E-02   -3.345903E-03
Line33-107    2.637500E+03    3.212500E+03    1.010500E+02    1.000000E+02    2.431014E-02    2.791078E-03   -4.977228E-02   -8.148691E-03
Line33-107    2.637500E+03    3.212500E+03    1.010500E+02    5.009995E+01    2.992083E-02   -6.268637E-04   -4.458841E-02   -1.226171E-02
Line33-107    2.637500E+03    3.212500E+03    1.010500E+02    2.510002E+01    1.037950E-02   -7.324056E-03   -4.780154E-02   -1.478255E-02
Line33-108    2.662500E+03    3.212500E+03    1.010500E+02    7.943001E+02    8.601276E-02    6.496745E-02   -4.746081E-02    8.988461E-03
Line33-108    2.662500E+03    3.212500E+03    1.010500E+02    3.981003E+02    5.964029E-02    4.979553E-02   -5.024806E-02    3.259338E-03
Line33-108    2.662500E+03    3.212500E+03    1.010500E+02    1.995001E+02    3.712110E-02    3.221665E-02   -5.021179E-02   -1.759594E-03
Line33-108    2.662500E+03    3.212500E+03    1.010500E+02    1.000000E+02    3.136362E-02    8.885752E-03   -4.897630E-02   -7.119528E-03
Line33-108    2.662500E+03    3.212500E+03    1.010500E+02    5.009995E+01    3.565758E-02    3.753433E-03   -4.410170E-02   -1.146483E-02
Line33-108    2.662500E+03    3.212500E+03    1.010500E+02    2.510002E+01    1.477089E-02   -3.678378E-03   -4.787627E-02   -1.448681E-02
Line33-109    2.687500E+03    3.212500E+03    1.010500E+02    7.943001E+02    7.685886E-02    5.254846E-02   -4.764516E-02    1.148250E-02
Line33-109    2.687500E+03    3.212500E+03    1.010500E+02    3.981003E+02    5.401236E-02    4.168738E-02   -5.065438E-02    4.361975E-03
Line33-109    2.687500E+03    3.212500E+03    1.010500E+02    1.995001E+02    3.352286E-02    2.708850E-02   -5.054174E-02   -1.233841E-03
Line33-109    2.687500E+03    3.212500E+03    1.010500E+02    1.000000E+02    2.886324E-02    5.542853E-03   -4.931551E-02   -6.813386E-03
Line33-109    2.687500E+03    3.212500E+03    1.010500E+02    5.009995E+01    3.424152E-02    1.559487E-03   -4.454190E-02   -1.123004E-02
Line33-109    2.687500E+03    3.212500E+03    1.010500E+02    2.510002E+01    1.394131E-02   -4.395801E-03   -4.864592E-02   -1.459089E-02
Line33-110    2.712500E+03    3.212500E+03    1.010500E+02    7.943001E+02    6.985942E-02    4.513215E-02   -5.920336E-02    5.011027E-03
Line33-110    2.712500E+03    3.212500E+03    1.010500E+02    3.981003E+02    4.996305E-02    3.640592E-02   -5.897022E-02   -1.374011E-03
Line33-110    2.712500E+03    3.212500E+03    1.010500E+02    1.995001E+02    3.110791E-02    2.366812E-02   -5.638438E-02   -5.681692E-03
Line33-110    2.712500E+03    3.212500E+03    1.010500E+02    1.000000E+02    2.727638E-02    3.285116E-03   -5.366774E-02   -1.001938E-02
Line33-110    2.712500E+03    3.212500E+03    1.010500E+02    5.009995E+01    3.350268E-02    1.473685E-04   -4.795908E-02   -1.359696E-02
Line33-110    2.712500E+03    3.212500E+03    1.010500E+02    2.510002E+01    1.353250E-02   -4.564701E-03   -5.149369E-02   -1.662740E-02
Line33-111    2.737500E+03    3.212500E+03    1.010500E+02    7.943001E+02    5.860768E-02    3.455430E-02   -7.711212E-02   -6.086928E-03
Line33-111    2.737500E+03    3.212500E+03    1.010500E+02    3.981003E+02    4.320158E-02    2.871143E-02   -7.170770E-02   -1.072094E-02
Line33-111    2.737500E+03    3.212500E+03    1.010500E+02    1.995001E+02    2.685810E-02    1.855574E-02   -6.532924E-02   -1.278960E-02
Line33-111    2.737500E+03    3.212500E+03    1.010500E+02    1.000000E+02    2.434918E-02   -1.311124E-04   -6.030067E-02   -1.512237E-02
Line33-111    2.737500E+03    3.212500E+03    1.010500E+02    5.009995E+01    3.176578E-02   -2.075041E-03   -5.308475E-02   -1.739486E-02
Line33-111    2.737500E+03    3.212500E+03    1.010500E+02    2.510002E+01    1.236070E-02   -5.262527E-03   -5.553655E-02   -1.974217E-02
Line33-112    2.762500E+03    3.212500E+03    1.010500E+02    7.943001E+02    4.115354E-02    1.904166E-02   -1.079808E-01   -2.621326E-02
Line33-112    2.762500E+03    3.212500E+03    1.010500E+02    3.981003E+02    3.235470E-02    1.738848E-02   -9.379661E-02   -2.724821E-02
Line33-112    2.762500E+03    3.212500E+03    1.010500E+02    1.995001E+02    1.975208E-02    1.092350E-02   -8.094792E-02   -2.531117E-02
Line33-112    2.762500E+03    3.212500E+03    1.010500E+02    1.000000E+02    1.927913E-02   -5.277120E-03   -7.187650E-02   -2.415182E-02
Line33-112    2.762500E+03    3.212500E+03    1.010500E+02    5.009995E+01    2.839459E-02   -5.515283E-03   -6.191991E-02   -2.418568E-02
Line33-112    2.762500E+03    3.212500E+03    1.010500E+02    2.510002E+01    9.913502E-03   -6.768583E-03   -6.218820E-02   -2.509458E-02
Line33-113    2.787500E+03    3.212500E+03    1.010750E+02    7.943001E+02    1.862782E-02   -5.085628E-03   -1.244490E-01   -5.014230E-02
Line33-113    2.787500E+03    3.212500E+03    1.010750E+02    3.981003E+02    1.791318E-02    6.694873E-04   -1.045493E-01   -4.279135E-02
Line33-113    2.787500E+03    3.212500E+03    1.010750E+02    1.995001E+02    1.042926E-02   -3.772247E-04   -8.804102E-02   -3.550493E-02
Line33-113    2.787500E+03    3.212500E+03    1.010750E+02    1.000000E+02    1.271489E-02   -1.259721E-02   -7.662037E-02   -3.092691E-02
Line33-113    2.787500E+03    3.212500E+03    1.010750E+02    5.009995E+01    2.358706E-02   -1.095060E-02   -6.526585E-02   -2.908677E-02
Line33-113    2.787500E+03    3.212500E+03    1.010750E+02    2.510002E+01    7.291629E-03   -1.074089E-02   -6.404535E-02   -2.956708E-02
Line33-114    2.812500E+03    3.212500E+03    1.010750E+02    7.943001E+02    1.257624E-02   -6.935899E-03   -9.626661E-02   -2.201300E-02
Line33-114    2.812500E+03    3.212500E+03    1.010750E+02    3.981003E+02    1.502548E-02   -1.958030E-03   -8.462263E-02   -2.283796E-02
Line33-114    2.812500E+03    3.212500E+03    1.010750E+02    1.995001E+02    9.195378E-03   -2.417021E-03   -7.410475E-02   -2.157385E-02
Line33-114    2.812500E+03    3.212500E+03    1.010750E+02    1.000000E+02    1.226034E-02   -1.412223E-02   -6.647646E-02   -2.137952E-02
Line33-114    2.812500E+03    3.212500E+03    1.010750E+02    5.009995E+01    2.394004E-02   -1.200574E-02   -5.788593E-02   -2.218054E-02
Line33-114    2.812500E+03    3.212500E+03    1.010750E+02    2.510002E+01    7.977042E-03   -1.073801E-02   -5.922503E-02   -2.509246E-02
Line33-115    2.837500E+03    3.212500E+03    1.010750E+02    7.943001E+02   -1.559590E-03   -2.066355E-02   -7.558900E-02   -5.482502E-03
Line33-115    2.837500E+03    3.212500E+03    1.010750E+02    3.981003E+02    6.711006E-03   -1.190561E-02   -7.013690E-02   -1.015508E-02
Line33-115    2.837500E+03    3.212500E+03    1.010750E+02    1.995001E+02    4.117014E-03   -9.091884E-03   -6.411353E-02   -1.230635E-02
Line33-115    2.837500E+03    3.212500E+03    1.010750E+02    1.000000E+02    8.929586E-03   -1.862009E-02   -5.930591E-02   -1.487697E-02
Line33-115    2.837500E+03    3.212500E+03    1.010750E+02    5.009995E+01    2.210390E-02   -1.507799E-02   -5.276425E-02   -1.741969E-02
Line33-115    2.837500E+03    3.212500E+03    1.010750E+02    2.510002E+01    7.021759E-03   -1.208369E-02   -5.600087E-02   -2.215097E-02
Line33-116    2.862500E+03    3.212500E+03    1.010750E+02    7.943001E+02   -1.760420E-02   -3.656683E-02   -6.401187E-02    1.843492E-03
Line33-116    2.862500E+03    3.212500E+03    1.010750E+02    3.981003E+02   -2.925758E-03   -2.322059E-02   -6.202556E-02   -3.916402E-03
Line33-116    2.862500E+03    3.212500E+03    1.010750E+02    1.995001E+02   -1.947773E-03   -1.667091E-02   -5.860886E-02   -7.503264E-03
Line33-116    2.862500E+03    3.212500E+03    1.010750E+02    1.000000E+02    4.838813E-03   -2.372371E-02   -5.542588E-02   -1.143679E-02
Line33-116    2.862500E+03    3.212500E+03    1.010750E+02    5.009995E+01    1.966374E-02   -1.855999E-02   -5.009733E-02   -1.488487E-02
Line33-116    2.862500E+03    3.212500E+03    1.010750E+02    2.510002E+01    5.565727E-03   -1.371040E-02   -5.449173E-02   -2.084143E-02
Line33-117    2.887500E+03    3.212500E+03    1.010750E+02    7.943001E+02   -3.413950E-02   -5.353794E-02   -5.715969E-02    5.458895E-03
Line33-117    2.887500E+03    3.212500E+03    1.010750E+02    3.981003E+02   -1.303414E-02   -3.509245E-02   -5.718080E-02   -5.083141E-04
Line33-117    2.887500E+03    3.212500E+03    1.010750E+02    1.995001E+02   -8.438239E-03   -2.460656E-02   -5.537761E-02   -4.764558E-03
Line33-117    2.887500E+03    3.212500E+03    1.010750E+02    1.000000E+02    3.974177E-04   -2.907800E-02   -5.319057E-02   -9.458512E-03
Line33-117    2.887500E+03    3.212500E+03    1.010750E+02    5.009995E+01    1.693858E-02   -2.221960E-02   -4.864889E-02   -1.343757E-02
Line33-117    2.887500E+03    3.212500E+03    1.010750E+02    2.510002E+01    3.870246E-03   -1.546989E-02   -5.382287E-02   -2.036057E-02
Line33-118    2.912500E+03    3.212500E+03    1.010750E+02    7.943001E+02   -4.552237E-02   -6.435194E-02   -5.519671E-02    5.701774E-03
Line33-118    2.912500E+03    3.212500E+03    1.010750E+02    3.981003E+02   -2.005257E-02   -4.289750E-02   -5.565521E-02    1.565413E-04
Line33-118    2.912500E+03    3.212500E+03    1.010750E+02    1.995001E+02   -1.293486E-02   -2.995261E-02   -5.440168E-02   -4.077245E-03
Line33-118    2.912500E+03    3.212500E+03    1.010750E+02    1.000000E+02   -2.612974E-03   -3.278388E-02   -5.254898E-02   -8.949020E-03
Line33-118    2.912500E+03    3.212500E+03    1.010750E+02    5.009995E+01    1.525052E-02   -2.474346E-02   -4.835424E-02   -1.308368E-02
Line33-118    2.912500E+03    3.212500E+03    1.010750E+02    2.510002E+01    2.876638E-03   -1.648252E-02   -5.392964E-02   -2.071865E-02
Line33-119    2.937500E+03    3.212500E+03    1.010750E+02    7.943001E+02   -5.205349E-02   -6.986416E-02   -5.992028E-02    1.440280E-03
Line33-119    2.937500E+03    3.212500E+03    1.010750E+02    3.981003E+02   -2.421285E-02   -4.708962E-02   -5.868700E-02   -2.885708E-03
Line33-119    2.937500E+03    3.212500E+03    1.010750E+02    1.995001E+02   -1.563092E-02   -3.296627E-02   -5.652034E-02   -6.173348E-03
Line33-119    2.937500E+03    3.212500E+03    1.010750E+02    1.000000E+02   -4.354316E-03   -3.499851E-02   -5.410045E-02   -1.042914E-02
Line33-119    2.937500E+03    3.212500E+03    1.010750E+02    5.009995E+01    1.446686E-02   -2.623210E-02   -4.965088E-02   -1.420869E-02
Line33-119    2.937500E+03    3.212500E+03    1.010750E+02    2.510002E+01    2.473501E-03   -1.681098E-02   -5.511427E-02   -2.219006E-02
Line33-120    2.962500E+03    3.212500E+03    1.010750E+02    7.943001E+02   -5.416263E-02   -7.089515E-02   -7.437878E-02   -9.670820E-03
Line33-120    2.962500E+03    3.212500E+03    1.010750E+02    3.981003E+02   -2.579259E-02   -4.812886E-02   -6.845324E-02   -1.145552E-02
Line33-120    2.962500E+03    3.212500E+03    1.010750E+02    1.995001E+02   -1.673804E-02   -3.391028E-02   -6.325784E-02   -1.239871E-02
Line33-120    2.962500E+03    3.212500E+03    1.010750E+02    1.000000E+02   -4.999844E-03   -3.588015E-02   -5.895486E-02   -1.485326E-02
Line33-120    2.962500E+03    3.212500E+03    1.010750E+02    5.009995E+01    1.444352E-02   -2.677959E-02   -5.335875E-02   -1.752025E-02
Line33-120    2.962500E+03    3.212500E+03    1.010750E+02    2.510002E+01    2.531184E-03   -1.650864E-02   -5.794929E-02   -2.528283E-02
Line33-121    2.987500E+03    3.212500E+03    1.010750E+02    7.943001E+02   -5.161831E-02   -6.701615E-02   -1.060933E-01   -3.301978E-02
Line33-121    2.987500E+03    3.212500E+03    1.010750E+02    3.981003E+02   -2.464332E-02   -4.573074E-02   -9.039702E-02   -2.984125E-02
Line33-121    2.987500E+03    3.212500E+03    1.010750E+02    1.995001E+02   -1.618505E-02   -3.258562E-02   -7.846422E-02   -2.598333E-02
Line33-121    2.987500E+03    3.212500E+03    1.010750E+02    1.000000E+02   -4.522556E-03   -3.529025E-02   -6.993292E-02   -2.454984E-02
Line33-121    2.987500E+03    3.212500E+03    1.010750E+02    5.009995E+01    1.516758E-02   -2.626138E-02   -6.156857E-02   -2.476959E-02
Line33-121    2.987500E+03    3.212500E+03    1.010750E+02    2.510002E+01    2.977069E-03   -1.547183E-02   -6.389748E-02   -3.126996E-02
Line33-122    3.012500E+03    3.212500E+03    1.011000E+02    7.943001E+02   -3.223580E-02   -5.546192E-02   -1.125992E-01   -4.915393E-02
Line33-122    3.012500E+03    3.212500E+03    1.011000E+02    3.981003E+02   -1.336014E-02   -3.606097E-02   -9.414527E-02   -3.961689E-02
Line33-122    3.012500E+03    3.212500E+03    1.011000E+02    1.995001E+02   -8.818402E-03   -2.604051E-02   -8.045813E-02   -3.225918E-02
Line33-122    3.012500E+03    3.212500E+03    1.011000E+02    1.000000E+02    8.811526E-04   -3.078520E-02   -7.057641E-02   -2.874708E-02
Line33-122    3.012500E+03    3.212500E+03    1.011000E+02    5.009995E+01    1.897484E-02   -2.351138E-02   -6.153928E-02   -2.787478E-02
Line33-122    3.012500E+03    3.212500E+03    1.011000E+02    2.510002E+01    6.529247E-03   -1.444930E-02   -6.286443E-02   -3.465849E-02
Line33-123    3.037500E+03    3.212500E+03    1.011000E+02    7.943001E+02   -1.478808E-02   -3.163668E-02   -7.872217E-02   -1.440933E-02
Line33-123    3.037500E+03    3.212500E+03    1.011000E+02    3.981003E+02   -1.958843E-03   -2.116690E-02   -7.087488E-02   -1.521095E-02
Line33-123    3.037500E+03    3.212500E+03    1.011000E+02    1.995001E+02   -8.360479E-04   -1.672612E-02   -6.444912E-02   -1.560155E-02
Line33-123    3.037500E+03    3.212500E+03    1.011000E+02    1.000000E+02    7.013387E-03   -2.506722E-02   -5.890748E-02   -1.767330E-02
Line33-123    3.037500E+03    3.212500E+03    1.011000E+02    5.009995E+01    2.415388E-02   -1.965873E-02   -5.295047E-02   -2.017565E-02
Line33-123    3.037500E+03    3.212500E+03    1.011000E+02    2.510002E+01    1.061186E-02   -1.132647E-02   -5.691786E-02   -3.012723E-02
Line33-124    3.062500E+03    3.212500E+03    1.011000E+02    7.943001E+02   -2.179314E-03   -1.829554E-02   -6.313541E-02   -1.114152E-03
Line33-124    3.062500E+03    3.212500E+03    1.011000E+02    3.981003E+02    5.827377E-03   -1.217708E-02   -6.034427E-02   -5.319480E-03
Line33-124    3.062500E+03    3.212500E+03    1.011000E+02    1.995001E+02    4.353205E-03   -1.098213E-02   -5.729138E-02   -8.724502E-03
Line33-124    3.062500E+03    3.212500E+03    1.011000E+02    1.000000E+02    1.096129E-02   -2.158285E-02   -5.366328E-02   -1.312268E-02
Line33-124    3.062500E+03    3.212500E+03    1.011000E+02    5.009995E+01    2.759203E-02   -1.726629E-02   -4.911833E-02   -1.708020E-02
Line33-124    3.062500E+03    3.212500E+03    1.011000E+02    2.510002E+01    1.330183E-02   -9.181552E-03   -5.428762E-02   -2.884069E-02
Line33-125    3.087500E+03    3.212500E+03    1.011000E+02    7.943001E+02    8.420961E-03   -9.077216E-03   -5.759506E-02    2.352523E-03
Line33-125    3.087500E+03    3.212500E+03    1.011000E+02    3.981003E+02    1.215812E-02   -5.470964E-03   -5.665026E-02   -2.415889E-03
Line33-125    3.087500E+03    3.212500E+03    1.011000E+02    1.995001E+02    8.401632E-03   -6.613333E-03   -5.481515E-02   -6.704269E-03
Line33-125    3.087500E+03    3.212500E+03    1.011000E+02    1.000000E+02    1.400787E-02   -1.896289E-02   -5.177880E-02   -1.187414E-02
Line33-125    3.087500E+03    3.212500E+03    1.011000E+02    5.009995E+01    3.029872E-02   -1.543675E-02   -4.775429E-02   -1.635381E-02
Line33-125    3.087500E+03    3.212500E+03    1.011000E+02    2.510002E+01    1.538815E-02   -7.425368E-03   -5.335402E-02   -2.925754E-02
Line33-126    3.112500E+03    3.212500E+03    1.011000E+02    7.943001E+02    1.922696E-02   -5.893345E-05   -6.045586E-02   -1.564289E-03
Line33-126    3.112500E+03    3.212500E+03    1.011000E+02    3.981003E+02    1.849736E-02    1.256318E-03   -5.860609E-02   -4.954232E-03
Line33-126    3.112500E+03    3.212500E+03    1.011000E+02    1.995001E+02    1.235244E-02   -2.209859E-03   -5.617014E-02   -8.541668E-03
